settlement_date,settlement_period,indo,england_wales,embedded_wind,embedded_solar,non_bm_stor,i014_demand,i014_TGSD,pumping,french_import,britned_import,moyle_import,east_west_import
24/8/2015 00:00:00,22,35939.00,32712.00,503.00,1723.00,0.00,36206.30,36379.40,-13.90,1949.52,1020.77,-56.80,-102.78
24/8/2015 00:00:00,23,36315.00,33041.00,503.00,1755.00,0.00,36559.83,36737.89,-13.84,1949.32,1021.97,1.90,-162.80
24/8/2015 00:00:00,24,36496.00,33194.00,503.00,1787.00,0.00,36703.54,36897.48,-13.78,1949.42,1000.76,25.40,-179.32
24/8/2015 00:00:00,25,36614.00,33343.00,508.00,1770.00,0.00,36828.95,37024.45,-11.96,1949.52,1001.96,15.80,-183.38
24/8/2015 00:00:00,26,36328.00,33093.00,513.00,1753.00,0.00,36531.05,36758.17,-11.84,1950.21,994.36,-31.70,-184.40
24/8/2015 00:00:00,27,35993.00,32779.00,513.00,1805.00,0.00,36218.24,36547.88,-11.98,1950.31,848.36,-83.10,-233.78
24/8/2015 00:00:00,28,35675.00,32483.00,513.00,1856.00,0.00,35941.49,36166.03,-11.84,1950.70,849.15,-14.20,-198.90
24/8/2015 00:00:00,29,35448.00,32281.00,520.00,1855.00,0.00,35739.20,36001.21,-9.98,1950.70,1000.36,-17.90,-235.74
24/8/2015 00:00:00,30,35216.00,32064.00,527.00,1854.00,0.00,35472.67,35736.39,-7.94,1951.20,993.56,-18.70,-235.94
24/8/2015 00:00:00,31,35250.00,32045.00,529.00,1720.00,0.00,35469.65,35748.80,-8.02,1950.60,999.16,-33.90,-235.80
24/8/2015 00:00:00,32,35371.00,32161.00,531.00,1585.00,0.00,35561.69,35864.10,-7.88,1951.49,997.95,-58.00,-235.80
24/8/2015 00:00:00,33,35703.00,32393.00,546.00,1519.00,0.00,35850.40,36151.24,-9.92,1951.99,1003.53,-53.80,-235.70
24/8/2015 00:00:00,34,36261.00,32897.00,560.00,1452.00,0.00,36379.06,36736.34,-10.08,1951.99,1001.52,-110.10,-235.82
24/8/2015 00:00:00,35,36669.00,33295.00,563.00,1327.00,0.00,36776.15,37058.36,-10.08,1951.79,995.91,-87.70,-184.96
24/8/2015 00:00:00,36,36724.00,33393.00,566.00,1201.00,0.00,36803.21,37108.82,-11.00,1951.10,1009.92,-113.90,-178.82
24/8/2015 00:00:00,37,36671.00,33415.00,576.00,981.00,0.00,36731.15,36897.38,-9.90,1951.39,974.72,-30.30,-121.38
24/8/2015 00:00:00,38,36394.00,33209.00,585.00,761.00,0.00,36501.43,36615.07,-13.76,1951.10,997.51,61.50,-96.74
24/8/2015 00:00:00,39,36067.00,32965.00,571.00,529.00,0.00,36226.49,36383.58,-11.76,1950.60,1008.72,75.20,-144.40
24/8/2015 00:00:00,40,35724.00,32656.00,556.00,297.00,0.00,35859.10,35948.69,-15.30,1951.10,977.13,100.90,-72.94
24/8/2015 00:00:00,41,35649.00,32535.00,563.00,164.00,0.00,35701.56,35719.71,-15.32,1950.70,995.12,45.20,30.52
24/8/2015 00:00:00,42,35643.00,32477.00,570.00,30.00,0.00,35594.07,35683.98,-10.84,1950.21,1016.32,-47.70,-25.28
24/8/2015 00:00:00,43,34714.00,31532.00,590.00,15.00,0.00,34544.59,34772.76,-18.28,1949.62,969.92,-116.20,-93.68
24/8/2015 00:00:00,44,32928.00,29945.00,610.00,0.00,0.00,32496.49,32784.88,-20.06,1949.02,955.91,-144.20,-123.66
24/8/2015 00:00:00,45,30862.00,28058.00,639.00,0.00,0.00,30481.22,30658.45,-20.32,1948.92,965.92,-67.10,-91.54
24/8/2015 00:00:00,46,28808.00,26232.00,667.00,0.00,0.00,28486.71,28505.07,-18.36,1947.64,975.92,90.70,47.43
24/8/2015 00:00:00,47,26505.00,24143.00,704.00,0.00,0.00,26252.66,26273.72,-17.64,1685.94,845.12,194.60,158.04
24/8/2015 00:00:00,48,24759.00,22555.00,740.00,0.00,0.00,24569.67,24602.34,-55.58,1688.31,847.13,198.30,222.15
25/8/2015 00:00:00,1,23373.00,21280.00,754.00,0.00,0.00,23191.25,24022.65,-909.32,1689.49,837.93,198.30,277.29
25/8/2015 00:00:00,2,22489.00,20491.00,767.00,0.00,0.00,22349.16,23763.10,-1413.94,1690.68,823.53,198.30,281.19
25/8/2015 00:00:00,3,21887.00,19966.00,778.00,0.00,0.00,21780.30,23181.88,-1401.58,1690.09,835.53,198.30,281.11
25/8/2015 00:00:00,4,21552.00,19697.00,789.00,0.00,0.00,21393.30,22787.37,-1395.36,1690.09,826.74,198.30,281.18
25/8/2015 00:00:00,5,21116.00,19304.00,785.00,0.00,0.00,20979.71,22368.52,-1552.28,1690.19,829.54,198.30,281.29
25/8/2015 00:00:00,6,20780.00,18985.00,780.00,0.00,0.00,20709.87,22078.06,-1697.58,1690.48,869.54,198.30,281.09
25/8/2015 00:00:00,7,20689.00,18875.00,768.00,0.00,0.00,20661.79,22092.10,-1709.88,1691.27,863.14,198.30,281.06
25/8/2015 00:00:00,8,20770.00,18882.00,756.00,0.00,0.00,20786.09,22205.05,-1696.66,1691.57,874.35,198.30,281.02
25/8/2015 00:00:00,9,20982.00,19087.00,748.00,0.00,0.00,21025.60,22431.92,-1683.62,1691.87,882.75,198.30,281.11
25/8/2015 00:00:00,10,21184.00,19257.00,740.00,0.00,0.00,21216.13,22620.35,-1615.42,1691.17,860.75,198.30,281.25
25/8/2015 00:00:00,11,21833.00,19832.00,734.00,0.00,0.00,21900.47,23169.83,-1424.16,1690.29,827.56,198.30,281.19
25/8/2015 00:00:00,12,22551.00,20474.00,727.00,0.00,0.00,22711.01,23627.45,-1070.64,1691.97,858.75,198.10,281.18
25/8/2015 00:00:00,13,24406.00,22162.00,726.00,77.00,0.00,24642.93,24721.30,-141.12,1951.59,999.96,198.30,281.10
25/8/2015 00:00:00,14,26386.00,23948.00,724.00,154.00,0.00,26669.21,26680.73,-8.10,1950.60,1024.37,195.30,279.77
25/8/2015 00:00:00,15,29011.00,26239.00,721.00,483.00,0.00,29263.37,29272.37,-8.80,1950.80,1017.96,100.10,185.63
25/8/2015 00:00:00,16,30853.00,27860.00,717.00,812.00,0.00,31040.99,31058.89,-17.90,1950.80,999.56,23.70,60.54
25/8/2015 00:00:00,17,32364.00,29297.00,759.00,1277.00,0.00,32561.08,32592.06,-13.90,1951.89,1027.15,81.30,-16.19
25/8/2015 00:00:00,18,32984.00,29954.00,801.00,1742.00,0.00,33126.41,33207.42,-13.88,1951.39,1016.73,-18.40,-44.18
25/8/2015 00:00:00,19,33206.00,30325.00,846.00,2142.00,0.00,33400.38,33698.79,-17.70,1951.00,1004.33,-109.20,-169.68
25/8/2015 00:00:00,20,33143.00,30210.00,891.00,2541.00,0.00,33311.58,33672.33,-16.50,1951.39,999.12,-132.40,-210.70
25/8/2015 00:00:00,21,33437.00,30407.00,932.00,2708.00,0.00,33483.47,33868.77,-13.14,1951.10,1007.12,-132.40,-238.74
25/8/2015 00:00:00,22,33579.00,30527.00,972.00,2875.00,0.00,33596.55,33940.53,-14.00,1950.70,973.92,-110.90,-219.98
25/8/2015 00:00:00,23,33696.00,30676.00,992.00,2934.00,0.00,33687.36,33986.80,-13.72,1950.80,995.53,-109.20,-176.34
25/8/2015 00:00:00,24,33998.00,30981.00,1011.00,2992.00,0.00,33920.48,34125.89,-9.96,1951.00,1001.92,-47.00,-147.84
25/8/2015 00:00:00,25,34506.00,31450.00,1031.00,2629.00,0.00,34364.87,34526.89,-12.82,1949.91,997.11,41.10,-147.08
25/8/2015 00:00:00,26,34396.00,31389.00,1050.00,2266.00,0.00,34180.42,34338.40,-19.68,1950.21,981.12,26.10,-137.28
25/8/2015 00:00:00,27,34326.00,31355.00,1030.00,2137.00,0.00,34166.97,34449.12,-17.82,1950.60,994.72,-67.30,-196.10
25/8/2015 00:00:00,28,34404.00,31409.00,1009.00,2007.00,0.00,34175.35,34538.69,-19.84,1954.16,1017.92,-109.10,-233.00
25/8/2015 00:00:00,29,34450.00,31445.00,980.00,1937.00,0.00,34308.94,34608.30,-16.28,1952.98,1002.72,-86.30,-195.98
25/8/2015 00:00:00,30,34586.00,31592.00,950.00,1866.00,0.00,34392.20,34691.70,-10.50,1953.96,1005.93,-84.10,-196.06
25/8/2015 00:00:00,31,34816.00,31744.00,938.00,1786.00,0.00,34557.50,34823.59,-8.00,1953.96,989.54,-61.20,-196.10
25/8/2015 00:00:00,32,34892.00,31781.00,925.00,1706.00,0.00,34676.07,34908.91,-13.68,1953.57,969.93,-22.40,-196.00
25/8/2015 00:00:00,33,35240.00,32016.00,922.00,1602.00,0.00,34981.68,35179.34,-13.86,1953.67,931.53,8.60,-182.92
25/8/2015 00:00:00,34,35985.00,32648.00,918.00,1497.00,0.00,35643.09,35973.55,-11.50,1953.77,1019.93,-114.40,-200.70
25/8/2015 00:00:00,35,36472.00,33081.00,909.00,1191.00,0.00,36057.72,36510.04,-16.76,1952.98,991.52,-192.40,-241.64
25/8/2015 00:00:00,36,36559.00,33231.00,899.00,885.00,0.00,36176.33,36670.30,-18.78,1953.57,999.52,-192.40,-281.36
25/8/2015 00:00:00,37,36232.00,32964.00,874.00,794.00,0.00,35827.75,36171.70,-18.76,1953.47,975.91,-117.70,-208.90
25/8/2015 00:00:00,38,36128.00,32916.00,848.00,702.00,0.00,35567.12,35649.19,-12.62,1953.37,1017.90,56.80,-69.90
25/8/2015 00:00:00,39,35603.00,32458.00,842.00,468.00,0.00,35125.53,35197.04,-16.56,1953.07,986.70,155.20,-53.18
25/8/2015 00:00:00,40,35017.00,31915.00,836.00,234.00,0.00,34540.60,34560.65,-16.68,1952.28,983.10,67.80,-4.08
25/8/2015 00:00:00,41,35409.00,32233.00,826.00,123.00,0.00,34939.52,35040.48,-14.54,1951.79,1023.49,-18.70,-66.57
25/8/2015 00:00:00,42,35424.00,32176.00,816.00,12.00,0.00,34901.34,35183.48,-18.50,1951.99,963.08,-46.90,-215.52
25/8/2015 00:00:00,43,34215.00,31013.00,821.00,6.00,0.00,33657.82,33979.66,-20.50,1951.79,971.48,-84.10,-220.62
25/8/2015 00:00:00,44,32595.00,29554.00,826.00,0.00,0.00,32011.46,32269.68,-16.52,1952.18,986.29,-135.40,-107.54
25/8/2015 00:00:00,45,30736.00,27875.00,827.00,0.00,0.00,30188.56,30378.84,-16.18,1952.68,1017.08,-174.40,10.72
25/8/2015 00:00:00,46,28637.00,25977.00,828.00,0.00,0.00,28119.89,28237.97,-19.00,1952.18,986.28,-99.60,155.33
25/8/2015 00:00:00,47,26540.00,24081.00,821.00,0.00,0.00,26114.13,26134.95,-20.82,1619.23,841.09,77.00,273.67
25/8/2015 00:00:00,48,24856.00,22546.00,813.00,0.00,0.00,24561.09,24979.86,-426.00,1621.40,805.90,185.00,283.27
26/8/2015 00:00:00,1,23381.00,21181.00,844.00,0.00,0.00,23104.16,23999.29,-888.12,1620.81,786.70,198.30,283.19
26/8/2015 00:00:00,2,22489.00,20362.00,874.00,0.00,0.00,22223.27,23078.49,-1049.52,1620.61,804.31,198.30,283.16
26/8/2015 00:00:00,3,22106.00,20059.00,863.00,0.00,0.00,21874.57,23155.62,-1365.84,1616.76,830.32,198.20,283.17
26/8/2015 00:00:00,4,21875.00,19862.00,852.00,0.00,0.00,21760.31,23210.96,-1558.12,1622.09,835.53,198.30,283.17
26/8/2015 00:00:00,5,21484.00,19474.00,857.00,0.00,0.00,21273.50,22724.10,-1605.10,1622.49,804.72,198.30,283.21
26/8/2015 00:00:00,6,21070.00,19098.00,862.00,0.00,0.00,20937.77,22394.41,-1694.84,1621.50,759.52,198.20,283.23
26/8/2015 00:00:00,7,20865.00,18936.00,872.00,0.00,0.00,20744.14,22182.48,-1718.38,1621.70,787.51,198.30,283.27
26/8/2015 00:00:00,8,20802.00,18861.00,881.00,0.00,0.00,20419.65,21854.23,-1784.66,1621.90,770.32,198.30,283.17
26/8/2015 00:00:00,9,20816.00,18841.00,920.00,0.00,0.00,20556.36,21965.56,-1798.18,1621.80,811.53,198.30,283.29
26/8/2015 00:00:00,10,21002.00,18981.00,959.00,0.00,0.00,20810.87,22222.63,-1803.00,1621.90,776.73,198.30,283.24
26/8/2015 00:00:00,11,21584.00,19458.00,998.00,0.00,0.00,21421.65,22812.15,-1736.32,1621.80,813.13,198.30,283.38
26/8/2015 00:00:00,12,22519.00,20283.00,1037.00,0.00,0.00,22308.12,23191.97,-1166.20,1622.09,816.73,198.10,283.45
26/8/2015 00:00:00,13,24547.00,22112.00,1067.00,16.00,0.00,24303.53,24447.65,-276.44,1952.28,989.92,198.30,283.23
26/8/2015 00:00:00,14,26717.00,24044.00,1096.00,32.00,0.00,26509.42,26524.89,-14.76,1953.77,1021.93,198.30,271.77
26/8/2015 00:00:00,15,29638.00,26611.00,1127.00,148.00,0.00,29487.06,29504.76,-17.70,1951.89,1024.34,192.90,149.95
26/8/2015 00:00:00,16,31658.00,28444.00,1157.00,264.00,155.00,31399.80,31414.56,-14.06,1951.59,1001.14,112.10,1.11
26/8/2015 00:00:00,17,33124.00,29843.00,1199.00,502.00,207.00,32644.61,32810.60,-18.26,1952.09,1016.74,-23.20,-123.66
26/8/2015 00:00:00,18,33730.00,30461.00,1240.00,740.00,287.00,33070.90,33436.98,-18.52,1952.18,960.74,-99.00,-242.92
26/8/2015 00:00:00,19,34260.00,30960.00,1300.00,1149.00,287.00,33545.29,33928.75,-22.08,1952.18,1011.93,-51.00,-308.98
26/8/2015 00:00:00,20,34439.00,31160.00,1360.00,1557.00,246.00,33701.76,34113.94,-22.18,1951.89,985.90,-99.50,-289.46
26/8/2015 00:00:00,21,34396.00,31153.00,1426.00,1797.00,50.00,33748.86,34235.98,-22.12,1951.99,992.71,-174.40,-289.50
26/8/2015 00:00:00,22,34307.00,31135.00,1491.00,2037.00,0.00,33696.92,34181.66,-19.74,1952.28,969.51,-174.30,-289.50
26/8/2015 00:00:00,23,34054.00,30930.00,1522.00,2351.00,0.00,33498.18,34093.44,-19.96,1952.28,968.71,-223.20,-349.36
26/8/2015 00:00:00,24,34130.00,31057.00,1553.00,2665.00,0.00,33499.71,34136.67,-17.88,1956.24,981.91,-242.60,-375.06
26/8/2015 00:00:00,25,34171.00,31154.00,1583.00,2727.00,0.00,33582.10,34211.55,-17.92,1957.82,1015.50,-234.90,-375.18
26/8/2015 00:00:00,26,33818.00,30918.00,1612.00,2788.00,0.00,33254.82,33857.80,-19.50,1959.70,987.51,-216.00,-366.44
26/8/2015 00:00:00,27,33486.00,30614.00,1612.00,3072.00,0.00,32944.89,33446.59,-19.82,1958.41,995.11,-159.40,-322.28
26/8/2015 00:00:00,28,32924.00,30127.00,1611.00,3356.00,0.00,32528.02,32890.77,-14.48,1958.11,967.90,-108.90,-240.76
26/8/2015 00:00:00,29,32377.00,29623.00,1604.00,3452.00,0.00,32039.35,32297.59,-13.72,1959.00,999.90,-56.80,-187.42
26/8/2015 00:00:00,30,32128.00,29357.00,1597.00,3548.00,0.00,31708.30,31944.58,-9.00,1958.61,980.70,-39.20,-187.44
26/8/2015 00:00:00,31,32098.00,29349.00,1562.00,3412.00,0.00,31584.57,31845.78,-8.04,1958.41,986.70,-64.70,-187.42
26/8/2015 00:00:00,32,32238.00,29411.00,1526.00,3276.00,0.00,31793.44,32119.06,-8.90,1957.92,1006.70,-128.30,-187.60
26/8/2015 00:00:00,33,32618.00,29718.00,1499.00,3023.00,0.00,32229.74,32498.54,-10.06,1959.30,1008.70,-61.90,-196.34
26/8/2015 00:00:00,34,33301.00,30282.00,1471.00,2770.00,0.00,32864.40,33125.85,-10.06,1958.51,989.09,-54.40,-196.08
26/8/2015 00:00:00,35,33798.00,30766.00,1414.00,2525.00,0.00,33266.94,33473.66,-6.08,1958.21,1006.69,27.90,-196.36
26/8/2015 00:00:00,36,34018.00,31082.00,1356.00,2279.00,0.00,33646.26,33850.79,-6.08,1957.23,1022.70,8.10,-196.20
26/8/2015 00:00:00,37,34136.00,31244.00,1265.00,1811.00,0.00,33751.50,33958.40,-9.90,1958.51,1005.10,6.10,-196.24
26/8/2015 00:00:00,38,34183.00,31276.00,1174.00,1343.00,0.00,33818.21,34015.27,-10.14,1958.61,998.30,119.80,-186.82
26/8/2015 00:00:00,39,33991.00,31150.00,1146.00,918.00,0.00,33635.70,33784.72,-3.80,1959.70,1009.50,198.20,-141.72
26/8/2015 00:00:00,40,33936.00,31062.00,1117.00,493.00,0.00,33567.54,33718.52,-6.30,1959.10,1005.51,198.40,-141.70
26/8/2015 00:00:00,41,34537.00,31536.00,1103.00,252.00,0.00,34126.65,34277.59,-8.80,1958.02,1023.50,177.00,-141.70
26/8/2015 00:00:00,42,35067.00,32006.00,1089.00,10.00,74.00,34639.31,34793.25,-9.42,1955.94,1011.09,35.20,-141.68
26/8/2015 00:00:00,43,34244.00,31205.00,1088.00,5.00,21.00,33673.46,33896.80,-15.82,1951.89,987.89,-61.00,-141.56
26/8/2015 00:00:00,44,32436.00,29604.00,1087.00,0.00,3.00,31859.73,32023.30,-20.52,1952.38,997.49,22.20,-141.60
26/8/2015 00:00:00,45,30509.00,27854.00,1093.00,0.00,0.00,30042.59,30157.11,-18.52,1951.89,1006.30,111.60,-97.44
26/8/2015 00:00:00,46,28574.00,26141.00,1099.00,0.00,0.00,28199.52,28217.42,-17.90,1953.47,1009.10,150.50,48.00
26/8/2015 00:00:00,47,26468.00,24232.00,1101.00,0.00,0.00,26133.44,26146.04,-12.10,1442.82,759.50,197.70,126.32
26/8/2015 00:00:00,48,24673.00,22614.00,1102.00,0.00,0.00,24252.33,24272.27,-19.94,1445.68,700.70,198.30,184.57
27/8/2015 00:00:00,1,23257.00,21355.00,1109.00,0.00,0.00,22860.27,23248.79,-388.52,1445.88,732.72,198.30,211.86
27/8/2015 00:00:00,2,22349.00,20536.00,1116.00,0.00,0.00,22041.52,22746.00,-915.26,1445.58,719.12,198.30,246.47
27/8/2015 00:00:00,3,21748.00,20046.00,1121.00,0.00,0.00,21408.33,22727.68,-1669.74,1439.16,731.12,198.20,252.54
27/8/2015 00:00:00,4,21451.00,19824.00,1125.00,0.00,0.00,21062.75,22486.43,-1812.62,1445.48,723.92,198.30,252.52
27/8/2015 00:00:00,5,21082.00,19534.00,1122.00,0.00,0.00,20665.88,22109.48,-1831.98,1445.98,730.74,198.30,252.48
27/8/2015 00:00:00,6,20810.00,19272.00,1119.00,0.00,0.00,20504.30,21934.66,-1817.66,1445.29,745.55,198.30,252.52
27/8/2015 00:00:00,7,20619.00,19113.00,1119.00,0.00,0.00,20390.59,21819.77,-1817.74,1444.79,719.94,198.30,252.58
27/8/2015 00:00:00,8,20674.00,19102.00,1118.00,0.00,0.00,20365.06,21791.46,-1816.22,1444.69,700.75,198.20,252.60
27/8/2015 00:00:00,9,20815.00,19205.00,1096.00,0.00,0.00,20640.48,22052.52,-1800.70,1445.29,716.36,198.30,252.53
27/8/2015 00:00:00,10,20882.00,19259.00,1074.00,0.00,0.00,20668.85,22077.45,-1798.20,1445.48,700.35,198.30,252.56
27/8/2015 00:00:00,11,21488.00,19753.00,1068.00,0.00,0.00,21367.12,22752.32,-1771.94,1445.68,739.57,198.30,257.36
27/8/2015 00:00:00,12,22421.00,20605.00,1061.00,0.00,0.00,22393.78,23236.37,-1207.06,1445.78,735.56,198.10,283.34
27/8/2015 00:00:00,13,24520.00,22477.00,1065.00,38.00,0.00,24593.65,24611.13,-404.36,1445.98,735.17,198.20,283.35
27/8/2015 00:00:00,14,26653.00,24388.00,1068.00,76.00,0.00,26727.96,26737.58,-283.50,1445.68,756.37,198.30,283.22
27/8/2015 00:00:00,15,29301.00,26686.00,1082.00,305.00,0.00,29312.96,29330.86,-36.42,1952.78,1001.56,195.30,260.99
27/8/2015 00:00:00,16,31258.00,28485.00,1096.00,534.00,0.00,31260.79,31277.67,-15.92,1953.17,1010.36,93.50,127.54
27/8/2015 00:00:00,17,32667.00,29858.00,1149.00,939.00,0.00,32561.46,32570.20,-7.40,1952.28,1021.57,15.80,26.11
27/8/2015 00:00:00,18,32897.00,30152.00,1202.00,1343.00,0.00,32613.82,32666.51,-11.98,1952.28,1001.17,0.00,-40.49
27/8/2015 00:00:00,19,33257.00,30465.00,1244.00,1782.00,0.00,32936.77,33125.48,-18.10,1952.78,1010.77,-59.00,-111.68
27/8/2015 00:00:00,20,33231.00,30382.00,1285.00,2220.00,0.00,32903.60,33040.26,-24.66,1952.58,969.57,3.10,-111.66
27/8/2015 00:00:00,21,33342.00,30462.00,1307.00,2618.00,0.00,32909.12,33064.72,-24.60,1952.09,962.77,-18.90,-111.76
27/8/2015 00:00:00,22,32957.00,30073.00,1329.00,3016.00,0.00,32580.86,32712.96,-19.96,1952.28,966.37,41.10,-111.86
27/8/2015 00:00:00,23,32970.00,30111.00,1319.00,3337.00,0.00,32663.40,32896.74,-13.98,1952.28,1021.53,-37.80,-179.46
27/8/2015 00:00:00,24,33007.00,30083.00,1308.00,3657.00,0.00,32649.28,32910.83,-15.26,1952.18,998.33,-40.10,-205.16
27/8/2015 00:00:00,25,32748.00,29861.00,1323.00,3868.00,0.00,32354.13,32621.28,-15.12,1953.07,998.32,-46.00,-205.06
27/8/2015 00:00:00,26,32263.00,29359.00,1337.00,4079.00,0.00,31807.01,32061.27,-13.60,1952.48,997.53,-34.40,-205.18
27/8/2015 00:00:00,27,32157.00,29177.00,1331.00,4232.00,0.00,31570.91,31796.68,-12.32,1952.88,997.53,-17.20,-196.62
27/8/2015 00:00:00,28,31695.00,28866.00,1324.00,4384.00,0.00,31116.94,31412.09,-12.42,1955.35,997.92,-86.10,-196.34
27/8/2015 00:00:00,29,31426.00,28600.00,1316.00,4050.00,0.00,30791.11,31159.23,-12.12,1952.78,997.51,-159.40,-196.22
27/8/2015 00:00:00,30,31096.00,28306.00,1307.00,3716.00,0.00,30445.24,30739.46,-12.32,1949.71,997.51,-85.40,-196.50
27/8/2015 00:00:00,31,31233.00,28434.00,1300.00,3845.00,0.00,30629.81,30854.11,-10.12,1949.42,820.71,-16.50,-196.56
27/8/2015 00:00:00,32,31559.00,28707.00,1292.00,3973.00,0.00,30967.86,31192.47,-11.94,1949.71,830.30,-16.20,-196.50
27/8/2015 00:00:00,33,32020.00,29022.00,1252.00,3860.00,0.00,31464.54,31769.97,-18.32,1950.60,987.10,-89.30,-196.48
27/8/2015 00:00:00,34,32837.00,29756.00,1211.00,3746.00,0.00,32441.72,32856.34,-21.72,1951.49,999.90,-196.10,-196.44
27/8/2015 00:00:00,35,33320.00,30223.00,1149.00,3046.00,0.00,32916.11,33257.60,-19.20,1950.90,959.90,-200.50,-124.90
27/8/2015 00:00:00,36,33698.00,30629.00,1087.00,2346.00,0.00,33226.27,33515.95,-15.12,1951.69,1009.90,-200.50,-71.62
27/8/2015 00:00:00,37,33949.00,30981.00,991.00,1852.00,0.00,33458.80,33781.57,-15.34,1953.87,1009.50,-200.50,-107.22
27/8/2015 00:00:00,38,34035.00,31112.00,894.00,1357.00,0.00,33540.85,33819.04,-13.38,1955.35,1023.90,-158.80,-107.10
27/8/2015 00:00:00,39,33999.00,31127.00,878.00,920.00,0.00,33441.04,33708.45,-14.82,1955.64,1011.11,-150.20,-102.44
27/8/2015 00:00:00,40,33846.00,30952.00,862.00,483.00,0.00,33277.57,33558.91,-14.32,1955.15,995.91,-150.30,-112.98
27/8/2015 00:00:00,41,34521.00,31518.00,854.00,245.00,0.00,34072.25,34379.58,-15.30,1955.35,991.51,-150.20,-141.70
27/8/2015 00:00:00,42,35291.00,32234.00,846.00,7.00,0.00,34835.09,35185.35,-13.74,1955.15,1007.11,-192.10,-141.86
27/8/2015 00:00:00,43,34315.00,31366.00,844.00,4.00,0.00,33803.25,34159.12,-13.68,1954.85,985.90,-200.50,-141.72
27/8/2015 00:00:00,44,32517.00,29774.00,842.00,0.00,0.00,31982.57,32298.99,-19.68,1954.26,998.71,-154.90,-141.94
27/8/2015 00:00:00,45,30645.00,28085.00,836.00,0.00,0.00,30082.20,30265.47,-20.42,1953.96,1001.11,-66.30,-98.60
27/8/2015 00:00:00,46,28641.00,26232.00,830.00,0.00,0.00,28116.13,28132.51,-13.78,1954.56,1011.91,76.40,48.21
27/8/2015 00:00:00,47,26807.00,24611.00,820.00,0.00,0.00,26298.11,26314.51,-16.40,1569.22,841.11,70.90,176.71
27/8/2015 00:00:00,48,25035.00,22959.00,810.00,0.00,0.00,24533.45,24682.07,-148.62,1569.81,792.31,144.10,224.02
28/8/2015 00:00:00,1,23663.00,21684.00,820.00,0.00,0.00,23187.13,24202.83,-1015.70,1570.21,817.12,198.20,271.77
28/8/2015 00:00:00,2,22684.00,20747.00,829.00,0.00,0.00,22306.36,23367.00,-1060.64,1570.40,808.73,198.20,281.09
28/8/2015 00:00:00,3,22155.00,20240.00,803.00,0.00,0.00,21804.64,23180.11,-1337.60,1570.11,803.52,198.20,280.86
28/8/2015 00:00:00,4,21959.00,20080.00,777.00,0.00,0.00,21607.92,23065.12,-1457.20,1570.01,817.13,198.20,278.72
28/8/2015 00:00:00,5,21563.00,19710.00,759.00,0.00,0.00,21235.54,22694.60,-1459.06,1569.52,783.93,198.10,253.44
28/8/2015 00:00:00,6,21255.00,19408.00,741.00,0.00,0.00,20997.07,22441.63,-1444.56,1570.90,800.73,198.20,253.45
28/8/2015 00:00:00,7,21097.00,19254.00,734.00,0.00,0.00,20862.74,22297.52,-1434.78,1570.50,804.74,198.20,253.35
28/8/2015 00:00:00,8,21034.00,19168.00,727.00,0.00,0.00,20852.66,22282.88,-1430.22,1571.20,791.55,198.20,253.60
28/8/2015 00:00:00,9,21073.00,19191.00,724.00,0.00,0.00,20912.17,22330.71,-1418.54,1571.59,799.56,198.20,253.50
28/8/2015 00:00:00,10,21173.00,19272.00,721.00,0.00,0.00,20985.66,22399.56,-1413.90,1571.89,784.77,198.20,253.45
28/8/2015 00:00:00,11,21840.00,19834.00,722.00,0.00,0.00,21669.34,22886.08,-1208.44,1570.21,819.96,198.20,253.60
28/8/2015 00:00:00,12,22755.00,20670.00,723.00,0.00,0.00,22875.48,23974.67,-982.62,1571.69,808.75,198.00,278.59
28/8/2015 00:00:00,13,24538.00,22227.00,734.00,88.00,0.00,24693.97,24778.56,-109.92,1571.39,802.78,198.20,281.17
28/8/2015 00:00:00,14,26663.00,24120.00,745.00,176.00,0.00,26777.63,26799.11,-21.48,1571.89,801.58,198.20,278.47
28/8/2015 00:00:00,15,29202.00,26343.00,759.00,572.00,0.00,29238.96,29256.22,-17.26,1841.50,820.37,186.10,177.00
28/8/2015 00:00:00,16,30816.00,27790.00,773.00,968.00,0.00,30684.37,30701.73,-17.36,1841.59,803.17,125.00,30.52
28/8/2015 00:00:00,17,32254.00,29153.00,824.00,1519.00,0.00,31856.02,31874.52,-18.50,1956.24,1000.77,50.70,16.01
28/8/2015 00:00:00,18,32645.00,29623.00,875.00,2070.00,0.00,32223.07,32284.38,-19.84,1955.05,985.17,-35.90,-5.44
28/8/2015 00:00:00,19,32778.00,29771.00,931.00,2733.00,0.00,32480.70,32498.22,-14.28,1955.84,1000.76,58.90,23.91
28/8/2015 00:00:00,20,32293.00,29334.00,987.00,3395.00,0.00,32055.45,32078.70,-18.24,1957.03,968.75,16.90,-4.44
28/8/2015 00:00:00,21,31671.00,28754.00,1038.00,3746.00,0.00,31505.71,31671.36,-16.18,1957.42,979.56,-76.00,-71.94
28/8/2015 00:00:00,22,31471.00,28567.00,1089.00,4096.00,0.00,31258.63,31385.23,-18.00,1957.13,986.75,-40.70,-68.20
28/8/2015 00:00:00,23,31245.00,28390.00,1123.00,4241.00,0.00,31039.22,31193.21,-18.16,1956.83,989.14,-17.40,-116.12
