n, x0, x1, s, d, y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
6441, -0.8828125, 0.3046875, 0.0, [nan], 32.2873049308, 1.0, nan, nan, nan,3.981590271e-05, 4.60147857666e-05, 3.09944152832e-05, 14:22:48  17-06-16
6442, -0.8828125, 0.3203125, 0.0, [nan], 32.0072823097, 1.0, nan, nan, nan,4.00543212891e-05, 4.50611114502e-05, 3.88622283936e-05, 14:22:48  17-06-16
6443, -0.8828125, 0.3359375, 0.0, [nan], 31.7284803916, 1.0, nan, nan, nan,4.19616699219e-05, 4.72068786621e-05, 2.98023223877e-05, 14:22:48  17-06-16
6444, -0.8828125, 0.3515625, 0.0, [nan], 31.4508991767, 1.0, 0.203125, 0.203125, 2.54271030426e-05,6.07967376709e-05, 6.00814819336e-05, 0.00130891799927, 14:22:48  17-06-16
6445, -0.8828125, 0.3671875, 0.0, [nan], 31.174538665, 1.0, nan, nan, nan,3.91006469727e-05, 4.29153442383e-05, 2.8133392334e-05, 14:22:48  17-06-16
6446, -0.8828125, 0.3828125, 0.0, [nan], 30.8993988563, 1.0, nan, nan, nan,4.91142272949e-05, 4.19616699219e-05, 2.69412994385e-05, 14:22:48  17-06-16
6447, -0.8828125, 0.3984375, 0.0, [nan], 30.6254797508, 1.0, nan, nan, nan,4.00543212891e-05, 4.19616699219e-05, 2.69412994385e-05, 14:22:48  17-06-16
6448, -0.8828125, 0.4140625, 0.0, [nan], 30.3527813484, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.10079956055e-05, 4.60147857666e-05, 0.000938892364502, 14:22:48  17-06-16
6449, -0.8828125, 0.4296875, 0.0, [nan], 30.0813036491, 1.0, nan, nan, nan,4.07695770264e-05, 4.60147857666e-05, 3.00407409668e-05, 14:22:48  17-06-16
6450, -0.8828125, 0.4453125, 0.0, [nan], 29.8110466529, 1.0, nan, nan, nan,4.10079956055e-05, 4.60147857666e-05, 2.88486480713e-05, 14:22:48  17-06-16
6451, -0.8828125, 0.4609375, 0.0, [nan], 29.5420103599, 1.0, nan, nan, nan,4.10079956055e-05, 4.50611114502e-05, 3.00407409668e-05, 14:22:48  17-06-16
6452, -0.8828125, 0.4765625, 0.0, [nan], 29.27419477, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.38554382324e-05, 3.91006469727e-05, 0.00115704536438, 14:22:48  17-06-16
6453, -0.8828125, 0.4921875, 0.0, [nan], 29.0075998832, 1.0, nan, nan, nan,4.19616699219e-05, 4.60147857666e-05, 2.90870666504e-05, 14:22:48  17-06-16
6454, -0.8828125, 0.5078125, 0.0, [nan], 28.7422256996, 1.0, nan, nan, nan,4.19616699219e-05, 4.60147857666e-05, 3.00407409668e-05, 14:22:48  17-06-16
6455, -0.8828125, 0.5234375, 0.0, [nan], 28.478072219, 1.0, nan, nan, nan,3.91006469727e-05, 4.50611114502e-05, 2.88486480713e-05, 14:22:48  17-06-16
6456, -0.8828125, 0.5390625, 0.0, [nan], 28.2151394416, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.981590271e-05, 4.60147857666e-05, 0.0010781288147, 14:22:48  17-06-16
6457, -0.8828125, 0.5546875, 0.0, [nan], 27.9534273673, 1.0, nan, nan, nan,4.48226928711e-05, 4.91142272949e-05, 3.2901763916e-05, 14:22:48  17-06-16
6458, -0.8828125, 0.5703125, 0.0, [nan], 27.6929359962, 1.0, nan, nan, nan,4.07695770264e-05, 4.60147857666e-05, 3.00407409668e-05, 14:22:48  17-06-16
6459, -0.8828125, 0.5859375, 0.0, [nan], 27.4336653282, 1.0, nan, nan, nan,5.29289245605e-05, 6.29425048828e-05, 4.41074371338e-05, 14:22:48  17-06-16
6460, -0.8828125, 0.6015625, 0.0, [nan], 27.1756153633, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.88622283936e-05, 4.41074371338e-05, 0.00113201141357, 14:22:48  17-06-16
6461, -0.8828125, 0.6171875, 0.0, [nan], 26.9187861015, 1.0, nan, nan, nan,4.19616699219e-05, 4.60147857666e-05, 3.00407409668e-05, 14:22:48  17-06-16
6462, -0.8828125, 0.6328125, 0.0, [nan], 26.6631775428, 1.0, nan, nan, nan,3.71932983398e-05, 4.19616699219e-05, 2.69412994385e-05, 14:22:48  17-06-16
6463, -0.8828125, 0.6484375, 0.0, [nan], 26.4087896873, 1.0, nan, nan, nan,3.88622283936e-05, 4.41074371338e-05, 2.69412994385e-05, 14:22:48  17-06-16
6464, -0.8828125, 0.6640625, 0.0, [nan], 26.1556225349, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.00543212891e-05, 4.48226928711e-05, 0.000945091247559, 14:22:48  17-06-16
6465, -0.8828125, 0.6796875, 0.0, [nan], 25.9036760856, 1.0, nan, nan, nan,4.79221343994e-05, 4.72068786621e-05, 3.09944152832e-05, 14:22:48  17-06-16
6466, -0.8828125, 0.6953125, 0.0, [nan], 25.6529503395, 1.0, nan, nan, nan,5.29289245605e-05, 6.00814819336e-05, 4.19616699219e-05, 14:22:48  17-06-16
6467, -0.8828125, 0.7109375, 0.0, [nan], 25.4034452964, 1.0, nan, nan, nan,3.79085540771e-05, 4.29153442383e-05, 2.8133392334e-05, 14:22:49  17-06-16
6468, -0.8828125, 0.7265625, 0.0, [nan], 25.1551609565, 1.0, 0.203125, 0.203125, 2.54271030426e-05,5.00679016113e-05, 4.29153442383e-05, 0.00125408172607, 14:22:49  17-06-16
6469, -0.8828125, 0.7421875, 0.0, [nan], 24.9080973197, 1.0, nan, nan, nan,4.10079956055e-05, 4.50611114502e-05, 2.98023223877e-05, 14:22:49  17-06-16
6470, -0.8828125, 0.7578125, 0.0, [nan], 24.6622543861, 1.0, nan, nan, nan,3.91006469727e-05, 4.48226928711e-05, 3.00407409668e-05, 14:22:49  17-06-16
6471, -0.8828125, 0.7734375, 0.0, [nan], 24.4176321556, 1.0, nan, nan, nan,4.00543212891e-05, 4.50611114502e-05, 3.00407409668e-05, 14:22:49  17-06-16
6472, -0.8828125, 0.7890625, 0.0, [nan], 24.1742306281, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.00543212891e-05, 4.41074371338e-05, 0.000972986221313, 14:22:49  17-06-16
6473, -0.8828125, 0.8046875, 0.0, [nan], 23.9320498039, 1.0, nan, nan, nan,4.79221343994e-05, 6.103515625e-05, 3.19480895996e-05, 14:22:49  17-06-16
6474, -0.8828125, 0.8203125, 0.0, [nan], 23.6910896827, 1.0, nan, nan, nan,3.60012054443e-05, 3.981590271e-05, 2.8133392334e-05, 14:22:49  17-06-16
6475, -0.8828125, 0.8359375, 0.0, [nan], 23.4513502647, 1.0, nan, nan, nan,4.10079956055e-05, 4.60147857666e-05, 3.09944152832e-05, 14:22:49  17-06-16
6476, -0.8828125, 0.8515625, 0.0, [nan], 23.2128315498, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.00543212891e-05, 4.48226928711e-05, 0.00123620033264, 14:22:49  17-06-16
6477, -0.8828125, 0.8671875, 0.0, [nan], 22.975533538, 1.0, nan, nan, nan,4.00543212891e-05, 4.50611114502e-05, 3.00407409668e-05, 14:22:49  17-06-16
6478, -0.8828125, 0.8828125, 0.0, [nan], 22.7394562293, 1.0, nan, nan, nan,3.60012054443e-05, 3.88622283936e-05, 2.71797180176e-05, 14:22:49  17-06-16
6479, -0.8828125, 0.8984375, 0.0, [nan], 22.5045996238, 1.0, nan, nan, nan,3.69548797607e-05, 4.10079956055e-05, 2.71797180176e-05, 14:22:49  17-06-16
6480, -0.8828125, 0.9140625, 0.0, [nan], 22.2709637214, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.91006469727e-05, 3.88622283936e-05, 0.00100016593933, 14:22:49  17-06-16
6481, -0.8828125, 0.9296875, 0.0, [nan], 22.0385485221, 1.0, nan, nan, nan,3.981590271e-05, 4.6968460083e-05, 2.90870666504e-05, 14:22:49  17-06-16
6482, -0.8828125, 0.9453125, 0.0, [nan], 21.807354026, 1.0, nan, nan, nan,3.60012054443e-05, 4.91142272949e-05, 3.2901763916e-05, 14:22:49  17-06-16
6483, -0.8828125, 0.9609375, 0.0, [nan], 21.5773802329, 1.0, nan, nan, nan,6.29425048828e-05, 7.29560852051e-05, 5.10215759277e-05, 14:22:49  17-06-16
6484, -0.8828125, 0.9765625, 0.0, [nan], 21.348627143, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.79221343994e-05, 5.41210174561e-05, 0.00169706344604, 14:22:49  17-06-16
6485, -0.8828125, 0.9921875, 0.0, [nan], 21.1210947563, 1.0, nan, nan, nan,4.91142272949e-05, 5.10215759277e-05, 4.79221343994e-05, 14:22:49  17-06-16
6486, -0.8671875, -0.9921875, 0.0, [nan], 56.4883696224, 1.0, nan, nan, nan,3.91006469727e-05, 4.00543212891e-05, 2.69412994385e-05, 14:22:49  17-06-16
6487, -0.8671875, -0.9765625, 0.0, [nan], 56.1177097942, 1.0, nan, nan, nan,3.48091125488e-05, 4.2200088501e-05, 3.60012054443e-05, 14:22:49  17-06-16
6488, -0.8671875, -0.9609375, 0.0, [nan], 55.7482706691, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.91006469727e-05, 4.79221343994e-05, 0.0011670589447, 14:22:49  17-06-16
6489, -0.8671875, -0.9453125, 0.0, [nan], 55.3800522472, 1.0, nan, nan, nan,3.69548797607e-05, 3.81469726562e-05, 2.50339508057e-05, 14:22:49  17-06-16
6490, -0.8671875, -0.9296875, 0.0, [nan], 55.0130545284, 1.0, nan, nan, nan,2.8133392334e-05, 3.79085540771e-05, 2.31266021729e-05, 14:22:49  17-06-16
6491, -0.8671875, -0.9140625, 0.0, [nan], 54.6472775127, 1.0, nan, nan, nan,2.59876251221e-05, 3.69548797607e-05, 2.28881835938e-05, 14:22:49  17-06-16
6492, -0.8671875, -0.8984375, 0.0, [nan], 54.2827212001, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.59876251221e-05, 3.69548797607e-05, 0.000983953475952, 14:22:49  17-06-16
6493, -0.8671875, -0.8828125, 0.0, [nan], 53.9193855907, 1.0, nan, nan, nan,3.09944152832e-05, 3.38554382324e-05, 2.40802764893e-05, 14:22:49  17-06-16
6494, -0.8671875, -0.8671875, 0.0, [nan], 53.5572706844, 1.0, nan, nan, nan,2.59876251221e-05, 3.79085540771e-05, 2.31266021729e-05, 14:22:49  17-06-16
6495, -0.8671875, -0.8515625, 0.0, [nan], 53.1963764812, 1.0, nan, nan, nan,2.69412994385e-05, 3.79085540771e-05, 2.31266021729e-05, 14:22:49  17-06-16
6496, -0.8671875, -0.8359375, 0.0, [nan], 52.8367029811, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.59876251221e-05, 3.69548797607e-05, 0.000736951828003, 14:22:49  17-06-16
6497, -0.8671875, -0.8203125, 0.0, [nan], 52.4782501842, 1.0, nan, nan, nan,2.90870666504e-05, 3.88622283936e-05, 2.40802764893e-05, 14:22:49  17-06-16
6498, -0.8671875, -0.8046875, 0.0, [nan], 52.1210180904, 1.0, nan, nan, nan,2.59876251221e-05, 3.48091125488e-05, 2.21729278564e-05, 14:22:49  17-06-16
6499, -0.8671875, -0.7890625, 0.0, [nan], 51.7650066997, 1.0, nan, nan, nan,2.47955322266e-05, 3.71932983398e-05, 2.19345092773e-05, 14:22:49  17-06-16
6500, -0.8671875, -0.7734375, 0.0, [nan], 51.4102160121, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.59876251221e-05, 3.60012054443e-05, 0.000894069671631, 14:22:49  17-06-16
6501, -0.8671875, -0.7578125, 0.0, [nan], 51.0566460277, 1.0, nan, nan, nan,2.90870666504e-05, 3.88622283936e-05, 2.31266021729e-05, 14:22:49  17-06-16
6502, -0.8671875, -0.7421875, 0.0, [nan], 50.7042967464, 1.0, nan, nan, nan,2.8133392334e-05, 3.69548797607e-05, 2.28881835938e-05, 14:22:49  17-06-16
6503, -0.8671875, -0.7265625, 0.0, [nan], 50.3531681682, 1.0, nan, nan, nan,2.62260437012e-05, 3.60012054443e-05, 2.28881835938e-05, 14:22:49  17-06-16
6504, -0.8671875, -0.7109375, 0.0, [nan], 50.0032602931, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.50339508057e-05, 3.69548797607e-05, 0.000728130340576, 14:22:49  17-06-16
6505, -0.8671875, -0.6953125, 0.0, [nan], 49.6545731212, 1.0, nan, nan, nan,3.09944152832e-05, 3.38554382324e-05, 2.40802764893e-05, 14:22:49  17-06-16
6506, -0.8671875, -0.6796875, 0.0, [nan], 49.3071066524, 1.0, nan, nan, nan,2.50339508057e-05, 3.69548797607e-05, 2.40802764893e-05, 14:22:49  17-06-16
6507, -0.8671875, -0.6640625, 0.0, [nan], 48.9608608867, 1.0, nan, nan, nan,2.90870666504e-05, 3.50475311279e-05, 2.28881835938e-05, 14:22:49  17-06-16
6508, -0.8671875, -0.6484375, 0.0, [nan], 48.6158358241, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.62260437012e-05, 3.60012054443e-05, 0.000889778137207, 14:22:49  17-06-16
6509, -0.8671875, -0.6328125, 0.0, [nan], 48.2720314647, 1.0, nan, nan, nan,3.00407409668e-05, 3.69548797607e-05, 2.40802764893e-05, 14:22:49  17-06-16
6510, -0.8671875, -0.6171875, 0.0, [nan], 47.9294478084, 1.0, nan, nan, nan,2.69412994385e-05, 3.60012054443e-05, 2.28881835938e-05, 14:22:49  17-06-16
6511, -0.8671875, -0.6015625, 0.0, [nan], 47.5880848552, 1.0, nan, nan, nan,2.59876251221e-05, 3.60012054443e-05, 2.21729278564e-05, 14:22:49  17-06-16
6512, -0.8671875, -0.5859375, 0.0, [nan], 47.2479426052, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.69412994385e-05, 3.60012054443e-05, 0.000715970993042, 14:22:49  17-06-16
6513, -0.8671875, -0.5703125, 0.0, [nan], 46.9090210582, 1.0, nan, nan, nan,3.09944152832e-05, 3.60012054443e-05, 2.40802764893e-05, 14:22:49  17-06-16
6514, -0.8671875, -0.5546875, 0.0, [nan], 46.5713202144, 1.0, nan, nan, nan,2.88486480713e-05, 3.50475311279e-05, 2.28881835938e-05, 14:22:49  17-06-16
6515, -0.8671875, -0.5390625, 0.0, [nan], 46.2348400737, 1.0, nan, nan, nan,2.59876251221e-05, 3.69548797607e-05, 2.28881835938e-05, 14:22:49  17-06-16
6516, -0.8671875, -0.5234375, 0.0, [nan], 45.8995806362, 1.0, 0.203125, 0.203125, 2.54271030426e-05,2.59876251221e-05, 3.69548797607e-05, 0.000935077667236, 14:22:49  17-06-16
6517, -0.8671875, -0.5078125, 0.0, [nan], 45.5655419017, 1.0, nan, nan, nan,3.38554382324e-05, 3.60012054443e-05, 2.40802764893e-05, 14:22:49  17-06-16
6518, -0.8671875, -0.4921875, 0.0, [nan], 45.2327238704, 1.0, nan, nan, nan,4.6968460083e-05, 5.19752502441e-05, 3.81469726562e-05, 14:22:49  17-06-16
6519, -0.8671875, -0.4765625, 0.0, [nan], 44.9011265422, 1.0, nan, nan, nan,4.38690185547e-05, 0.000163078308105, 4.79221343994e-05, 14:22:49  17-06-16
6520, -0.8671875, -0.4609375, 0.0, [nan], 44.5707499172, 1.0, 0.203125, 0.203125, 2.54271030426e-05,5.79357147217e-05, 7.5101852417e-05, 0.00170397758484, 14:22:49  17-06-16
6521, -0.8671875, -0.4453125, 0.0, [nan], 44.2415939952, 1.0, nan, nan, nan,4.2200088501e-05, 4.48226928711e-05, 3.00407409668e-05, 14:22:49  17-06-16
6522, -0.8671875, -0.4296875, 0.0, [nan], 43.9136587764, 1.0, nan, nan, nan,3.50475311279e-05, 4.00543212891e-05, 2.78949737549e-05, 14:22:49  17-06-16
6523, -0.8671875, -0.4140625, 0.0, [nan], 43.5869442607, 1.0, nan, nan, nan,4.10079956055e-05, 4.60147857666e-05, 2.98023223877e-05, 14:22:49  17-06-16
6524, -0.8671875, -0.3984375, 0.0, [nan], 43.2614504482, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.69548797607e-05, 4.10079956055e-05, 0.0209469795227, 14:22:49  17-06-16
6525, -0.8671875, -0.3828125, 0.0, [nan], 42.9371773387, 1.0, nan, nan, nan,3.60012054443e-05, 3.88622283936e-05, 2.71797180176e-05, 14:22:49  17-06-16
6526, -0.8671875, -0.3671875, 0.0, [nan], 42.6141249324, 1.0, nan, nan, nan,3.69548797607e-05, 4.10079956055e-05, 2.69412994385e-05, 14:22:49  17-06-16
6527, -0.8671875, -0.3515625, 0.0, [nan], 42.2922932292, 1.0, nan, nan, nan,4.19616699219e-05, 4.60147857666e-05, 3.00407409668e-05, 14:22:49  17-06-16
6528, -0.8671875, -0.3359375, 0.0, [nan], 41.9716822292, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.81469726562e-05, 4.19616699219e-05, 0.000897884368896, 14:22:49  17-06-16
6529, -0.8671875, -0.3203125, 0.0, [nan], 41.6522919322, 1.0, nan, nan, nan,4.10079956055e-05, 4.50611114502e-05, 3.00407409668e-05, 14:22:50  17-06-16
6530, -0.8671875, -0.3046875, 0.0, [nan], 41.3341223384, 1.0, nan, nan, nan,4.00543212891e-05, 4.50611114502e-05, 3.00407409668e-05, 14:22:50  17-06-16
6531, -0.8671875, -0.2890625, 0.0, [nan], 41.0171734477, 1.0, nan, nan, nan,5.50746917725e-05, 6.29425048828e-05, 4.50611114502e-05, 14:22:50  17-06-16
6532, -0.8671875, -0.2734375, 0.0, [nan], 40.7014452602, 1.0, 0.203125, 0.203125, 2.54271030426e-05,3.981590271e-05, 4.6968460083e-05, 0.00118207931519, 14:22:50  17-06-16
6533, -0.8671875, -0.2578125, 0.0, [nan], 40.3869377757, 1.0, nan, nan, nan,4.10079956055e-05, 4.60147857666e-05, 3.00407409668e-05, 14:22:50  17-06-16
6534, -0.8671875, -0.2421875, 0.0, [nan], 40.0736509944, 1.0, nan, nan, nan,4.00543212891e-05, 4.6968460083e-05, 2.88486480713e-05, 14:22:50  17-06-16
6535, -0.8671875, -0.2265625, 0.0, [nan], 39.7615849162, 1.0, nan, nan, nan,4.10079956055e-05, 4.6968460083e-05, 3.00407409668e-05, 14:22:50  17-06-16
6536, -0.8671875, -0.2109375, 0.0, [nan], 39.4507395412, 1.0, 0.203125, 0.203125, 2.54271030426e-05,4.10079956055e-05, 4.60147857666e-05, 0.00105786323547, 14:22:50  17-06-16
